event_id,timestamp,src_ip,dst_ip,dst_port,action,rule_name,bytes_transferred
fw_evt_008219,2026-01-01T16:59:00+00:00,10.2.59.19,198.51.100.59,80,allow,egress_monitor,336562
fw_evt_008220,2026-01-01T17:00:00+00:00,10.2.60.20,198.51.100.60,22,allow,egress_monitor,188586
fw_evt_008221,2026-01-01T17:01:00+00:00,10.2.61.21,198.51.100.61,80,allow,egress_monitor,157554
fw_evt_008222,2026-01-01T17:02:00+00:00,10.2.62.22,198.51.100.62,4444,allow,block_known_bad,227795
fw_evt_008223,2026-01-01T17:03:00+00:00,10.2.63.23,198.51.100.63,443,allow,egress_monitor,183557
fw_evt_008224,2026-01-01T17:04:00+00:00,10.2.64.24,198.51.100.64,53,deny,default_allow,78897
fw_evt_008225,2026-01-01T17:05:00+00:00,10.2.65.25,198.51.100.65,443,allow,block_known_bad,421259
fw_evt_008226,2026-01-01T17:06:00+00:00,10.2.66.26,198.51.100.66,443,allow,default_allow,283298
fw_evt_008227,2026-01-01T17:07:00+00:00,10.2.67.27,198.51.100.67,443,allow,block_known_bad,328156
fw_evt_008228,2026-01-01T17:08:00+00:00,10.2.68.28,198.51.100.68,53,deny,block_known_bad,281721
fw_evt_008229,2026-01-01T17:09:00+00:00,10.2.69.29,198.51.100.69,80,allow,egress_monitor,44699
fw_evt_008230,2026-01-01T17:10:00+00:00,10.2.70.30,198.51.100.70,22,allow,egress_monitor,208364
fw_evt_008231,2026-01-01T17:11:00+00:00,10.2.71.31,198.51.100.71,443,allow,block_known_bad,298715
fw_evt_008232,2026-01-01T17:12:00+00:00,10.2.72.32,198.51.100.72,80,allow,default_allow,366761
fw_evt_008233,2026-01-01T17:13:00+00:00,10.2.73.33,198.51.100.73,4444,allow,block_known_bad,415170
fw_evt_008234,2026-01-01T17:14:00+00:00,10.2.74.34,198.51.100.74,80,allow,default_allow,365248
fw_evt_008235,2026-01-01T17:15:00+00:00,10.2.75.35,198.51.100.75,22,allow,block_known_bad,265816
fw_evt_008236,2026-01-01T17:16:00+00:00,10.2.76.36,198.51.100.76,443,allow,block_known_bad,121165
fw_evt_008237,2026-01-01T17:17:00+00:00,10.2.77.37,198.51.100.77,443,allow,egress_monitor,96429
fw_evt_008238,2026-01-01T17:18:00+00:00,10.2.78.38,198.51.100.78,4444,allow,egress_monitor,224925
fw_evt_008239,2026-01-01T17:19:00+00:00,10.2.79.39,198.51.100.79,4444,allow,default_allow,305647
fw_evt_008240,2026-01-01T17:20:00+00:00,10.2.80.40,198.51.100.80,80,allow,egress_monitor,482955
fw_evt_008241,2026-01-01T17:21:00+00:00,10.2.81.41,198.51.100.81,80,allow,block_known_bad,202907
fw_evt_008242,2026-01-01T17:22:00+00:00,10.2.82.42,198.51.100.82,22,allow,block_known_bad,287176
fw_evt_008243,2026-01-01T17:23:00+00:00,10.2.83.43,198.51.100.83,22,allow,default_allow,87262
fw_evt_008244,2026-01-01T17:24:00+00:00,10.2.84.44,198.51.100.84,22,allow,default_allow,485734
fw_evt_008245,2026-01-01T17:25:00+00:00,10.2.85.45,198.51.100.85,4444,deny,block_known_bad,88960
fw_evt_008246,2026-01-01T17:26:00+00:00,10.2.86.46,198.51.100.86,22,allow,egress_monitor,297984
fw_evt_008247,2026-01-01T17:27:00+00:00,10.2.87.47,198.51.100.87,4444,allow,block_known_bad,372561
fw_evt_008248,2026-01-01T17:28:00+00:00,10.2.88.48,198.51.100.88,80,allow,block_known_bad,403706
fw_evt_008249,2026-01-01T17:29:00+00:00,10.2.89.49,198.51.100.89,4444,allow,default_allow,409437
fw_evt_008250,2026-01-01T17:30:00+00:00,10.2.90.50,198.51.100.90,22,allow,block_known_bad,147412
fw_evt_008251,2026-01-01T17:31:00+00:00,10.2.91.51,198.51.100.91,80,allow,block_known_bad,82910
fw_evt_008252,2026-01-01T17:32:00+00:00,10.2.92.52,198.51.100.92,22,allow,default_allow,116815
fw_evt_008253,2026-01-01T17:33:00+00:00,10.2.93.53,198.51.100.93,22,deny,block_known_bad,171730
fw_evt_008254,2026-01-01T17:34:00+00:00,10.2.94.54,198.51.100.94,4444,allow,block_known_bad,49382
fw_evt_008255,2026-01-01T17:35:00+00:00,10.2.95.55,198.51.100.95,4444,allow,egress_monitor,348226
fw_evt_008256,2026-01-01T17:36:00+00:00,10.2.96.56,198.51.100.96,4444,allow,egress_monitor,324836
fw_evt_008257,2026-01-01T17:37:00+00:00,10.2.97.57,198.51.100.97,443,allow,block_known_bad,241050
fw_evt_008258,2026-01-01T17:38:00+00:00,10.2.98.58,198.51.100.98,22,allow,default_allow,342725
fw_evt_008259,2026-01-01T17:39:00+00:00,10.2.99.59,198.51.100.99,22,allow,block_known_bad,228853
fw_evt_008260,2026-01-01T17:40:00+00:00,10.2.100.60,198.51.100.100,4444,allow,default_allow,325431
fw_evt_008261,2026-01-01T17:41:00+00:00,10.2.101.61,198.51.100.101,4444,allow,egress_monitor,283927
fw_evt_008262,2026-01-01T17:42:00+00:00,10.2.102.62,198.51.100.102,53,allow,block_known_bad,388439
fw_evt_008263,2026-01-01T17:43:00+00:00,10.2.103.63,198.51.100.103,80,allow,egress_monitor,443673
fw_evt_008264,2026-01-01T17:44:00+00:00,10.2.104.64,198.51.100.104,80,deny,egress_monitor,400015
fw_evt_008265,2026-01-01T17:45:00+00:00,10.2.105.65,198.51.100.105,53,allow,default_allow,21252
fw_evt_008266,2026-01-01T17:46:00+00:00,10.2.106.66,198.51.100.106,53,deny,default_allow,228582
fw_evt_008267,2026-01-01T17:47:00+00:00,10.2.107.67,198.51.100.107,53,allow,egress_monitor,490392
fw_evt_008268,2026-01-01T17:48:00+00:00,10.2.108.68,198.51.100.108,4444,allow,egress_monitor,360426
fw_evt_008269,2026-01-01T17:49:00+00:00,10.2.109.69,198.51.100.109,53,allow,block_known_bad,88755
fw_evt_008270,2026-01-01T17:50:00+00:00,10.2.110.70,198.51.100.110,80,allow,block_known_bad,366247
fw_evt_008271,2026-01-01T17:51:00+00:00,10.2.111.71,198.51.100.111,80,deny,block_known_bad,4191
fw_evt_008272,2026-01-01T17:52:00+00:00,10.2.112.72,198.51.100.112,53,deny,block_known_bad,66222
fw_evt_008273,2026-01-01T17:53:00+00:00,10.2.113.73,198.51.100.113,443,allow,default_allow,229379
fw_evt_008274,2026-01-01T17:54:00+00:00,10.2.114.74,198.51.100.114,80,allow,egress_monitor,473622
fw_evt_008275,2026-01-01T17:55:00+00:00,10.2.115.75,198.51.100.115,80,allow,default_allow,310114
fw_evt_008276,2026-01-01T17:56:00+00:00,10.2.116.76,198.51.100.116,53,allow,block_known_bad,301076
fw_evt_008277,2026-01-01T17:57:00+00:00,10.2.117.77,198.51.100.117,4444,deny,block_known_bad,224477
fw_evt_008278,2026-01-01T17:58:00+00:00,10.2.118.78,198.51.100.118,53,allow,egress_monitor,262580
fw_evt_008279,2026-01-01T17:59:00+00:00,10.2.119.79,198.51.100.119,22,allow,block_known_bad,89039
fw_evt_008280,2026-01-01T18:00:00+00:00,10.2.120.80,198.51.100.120,443,allow,egress_monitor,164476
fw_evt_008281,2026-01-01T18:01:00+00:00,10.2.121.81,198.51.100.121,53,allow,default_allow,304457
fw_evt_008282,2026-01-01T18:02:00+00:00,10.2.122.82,198.51.100.122,22,allow,block_known_bad,275704
fw_evt_008283,2026-01-01T18:03:00+00:00,10.2.123.83,198.51.100.123,80,allow,default_allow,338108
fw_evt_008284,2026-01-01T18:04:00+00:00,10.2.124.84,198.51.100.124,53,deny,block_known_bad,153404
fw_evt_008285,2026-01-01T18:05:00+00:00,10.2.125.85,198.51.100.125,53,allow,block_known_bad,283137
fw_evt_008286,2026-01-01T18:06:00+00:00,10.2.126.86,198.51.100.126,80,allow,block_known_bad,293408
fw_evt_008287,2026-01-01T18:07:00+00:00,10.2.127.87,198.51.100.127,80,allow,egress_monitor,46336
fw_evt_008288,2026-01-01T18:08:00+00:00,10.2.128.88,198.51.100.128,22,allow,default_allow,434052
fw_evt_008289,2026-01-01T18:09:00+00:00,10.2.129.89,198.51.100.129,443,allow,egress_monitor,330073
fw_evt_008290,2026-01-01T18:10:00+00:00,10.2.130.90,198.51.100.130,443,allow,egress_monitor,395919
fw_evt_008291,2026-01-01T18:11:00+00:00,10.2.131.91,198.51.100.131,22,allow,block_known_bad,116776
fw_evt_008292,2026-01-01T18:12:00+00:00,10.2.132.92,198.51.100.132,80,allow,egress_monitor,198705
fw_evt_008293,2026-01-01T18:13:00+00:00,10.2.133.93,198.51.100.133,443,allow,egress_monitor,24929
fw_evt_008294,2026-01-01T18:14:00+00:00,10.2.134.94,198.51.100.134,4444,deny,egress_monitor,346101
fw_evt_008295,2026-01-01T18:15:00+00:00,10.2.135.95,198.51.100.135,80,allow,block_known_bad,222918
fw_evt_008296,2026-01-01T18:16:00+00:00,10.2.136.96,198.51.100.136,4444,allow,default_allow,441525
fw_evt_008297,2026-01-01T18:17:00+00:00,10.2.137.97,198.51.100.137,443,allow,block_known_bad,173060
fw_evt_008298,2026-01-01T18:18:00+00:00,10.2.138.98,198.51.100.138,22,allow,block_known_bad,350016
fw_evt_008299,2026-01-01T18:19:00+00:00,10.2.139.99,198.51.100.139,443,allow,block_known_bad,355483
fw_evt_008300,2026-01-01T18:20:00+00:00,10.2.140.100,198.51.100.140,4444,allow,block_known_bad,255915
fw_evt_008301,2026-01-01T18:21:00+00:00,10.2.141.101,198.51.100.141,80,deny,egress_monitor,341253
fw_evt_008302,2026-01-01T18:22:00+00:00,10.2.142.102,198.51.100.142,443,deny,default_allow,420558
fw_evt_008303,2026-01-01T18:23:00+00:00,10.2.143.103,198.51.100.143,4444,allow,block_known_bad,387552
fw_evt_008304,2026-01-01T18:24:00+00:00,10.2.144.104,198.51.100.144,4444,deny,default_allow,159961
fw_evt_008305,2026-01-01T18:25:00+00:00,10.2.145.105,198.51.100.145,53,allow,block_known_bad,488430
fw_evt_008306,2026-01-01T18:26:00+00:00,10.2.146.106,198.51.100.146,53,allow,egress_monitor,149903
fw_evt_008307,2026-01-01T18:27:00+00:00,10.2.147.107,198.51.100.147,53,allow,default_allow,458164
fw_evt_008308,2026-01-01T18:28:00+00:00,10.2.148.108,198.51.100.148,80,allow,block_known_bad,278543
fw_evt_008309,2026-01-01T18:29:00+00:00,10.2.149.109,198.51.100.149,53,allow,egress_monitor,221632
fw_evt_008310,2026-01-01T18:30:00+00:00,10.2.150.110,198.51.100.150,53,allow,default_allow,52321
fw_evt_008311,2026-01-01T18:31:00+00:00,10.2.151.111,198.51.100.151,53,allow,egress_monitor,154278
fw_evt_008312,2026-01-01T18:32:00+00:00,10.2.152.112,198.51.100.152,53,allow,block_known_bad,345318
fw_evt_008313,2026-01-01T18:33:00+00:00,10.2.153.113,198.51.100.153,4444,allow,egress_monitor,298696
fw_evt_008314,2026-01-01T18:34:00+00:00,10.2.154.114,198.51.100.154,53,allow,egress_monitor,352200
fw_evt_008315,2026-01-01T18:35:00+00:00,10.2.155.115,198.51.100.155,4444,allow,default_allow,20167
fw_evt_008316,2026-01-01T18:36:00+00:00,10.2.156.116,198.51.100.156,4444,allow,default_allow,153927
fw_evt_008317,2026-01-01T18:37:00+00:00,10.2.157.117,198.51.100.157,53,allow,block_known_bad,73026
fw_evt_008318,2026-01-01T18:38:00+00:00,10.2.158.118,198.51.100.158,443,allow,egress_monitor,470491
fw_evt_008319,2026-01-01T18:39:00+00:00,10.2.159.119,198.51.100.159,4444,allow,default_allow,222076
fw_evt_008320,2026-01-01T18:40:00+00:00,10.2.160.120,198.51.100.160,4444,allow,block_known_bad,497990
fw_evt_008321,2026-01-01T18:41:00+00:00,10.2.161.121,198.51.100.161,80,deny,default_allow,472145
fw_evt_008322,2026-01-01T18:42:00+00:00,10.2.162.122,198.51.100.162,80,deny,block_known_bad,466551
fw_evt_008323,2026-01-01T18:43:00+00:00,10.2.163.123,198.51.100.163,22,allow,block_known_bad,452671
fw_evt_008324,2026-01-01T18:44:00+00:00,10.2.164.124,198.51.100.164,443,allow,egress_monitor,219729
fw_evt_008325,2026-01-01T18:45:00+00:00,10.2.165.125,198.51.100.165,4444,deny,block_known_bad,264565
fw_evt_008326,2026-01-01T18:46:00+00:00,10.2.166.126,198.51.100.166,80,allow,block_known_bad,238628
fw_evt_008327,2026-01-01T18:47:00+00:00,10.2.167.127,198.51.100.167,443,deny,egress_monitor,247393
fw_evt_008328,2026-01-01T18:48:00+00:00,10.2.168.128,198.51.100.168,4444,allow,block_known_bad,181246
fw_evt_008329,2026-01-01T18:49:00+00:00,10.2.169.129,198.51.100.169,4444,deny,block_known_bad,461442
fw_evt_008330,2026-01-01T18:50:00+00:00,10.2.170.130,198.51.100.170,443,allow,block_known_bad,240686
fw_evt_008331,2026-01-01T18:51:00+00:00,10.2.171.131,198.51.100.171,22,allow,egress_monitor,466421
fw_evt_008332,2026-01-01T18:52:00+00:00,10.2.172.132,198.51.100.172,80,allow,block_known_bad,392051
fw_evt_008333,2026-01-01T18:53:00+00:00,10.2.173.133,198.51.100.173,22,allow,default_allow,428302
fw_evt_008334,2026-01-01T18:54:00+00:00,10.2.174.134,198.51.100.174,80,allow,egress_monitor,316417
fw_evt_008335,2026-01-01T18:55:00+00:00,10.2.175.135,198.51.100.175,4444,deny,block_known_bad,430939
fw_evt_008336,2026-01-01T18:56:00+00:00,10.2.176.136,198.51.100.176,80,allow,egress_monitor,57118
fw_evt_008337,2026-01-01T18:57:00+00:00,10.2.177.137,198.51.100.177,80,allow,default_allow,356960
fw_evt_008338,2026-01-01T18:58:00+00:00,10.2.178.138,198.51.100.178,80,allow,block_known_bad,468109
fw_evt_008339,2026-01-01T18:59:00+00:00,10.2.179.139,198.51.100.179,4444,allow,block_known_bad,404508
fw_evt_008340,2026-01-01T19:00:00+00:00,10.2.180.140,198.51.100.180,4444,allow,default_allow,36183
fw_evt_008341,2026-01-01T19:01:00+00:00,10.2.181.141,198.51.100.181,22,allow,default_allow,261110
fw_evt_008342,2026-01-01T19:02:00+00:00,10.2.182.142,198.51.100.182,53,allow,egress_monitor,119166
fw_evt_008343,2026-01-01T19:03:00+00:00,10.2.183.143,198.51.100.183,4444,allow,default_allow,321513
fw_evt_008344,2026-01-01T19:04:00+00:00,10.2.184.144,198.51.100.184,53,allow,block_known_bad,213095
fw_evt_008345,2026-01-01T19:05:00+00:00,10.2.185.145,198.51.100.185,53,deny,default_allow,149237
fw_evt_008346,2026-01-01T19:06:00+00:00,10.2.186.146,198.51.100.186,443,allow,default_allow,388948
fw_evt_008347,2026-01-01T19:07:00+00:00,10.2.187.147,198.51.100.187,4444,allow,default_allow,16573
fw_evt_008348,2026-01-01T19:08:00+00:00,10.2.188.148,198.51.100.188,53,allow,egress_monitor,164233
fw_evt_008349,2026-01-01T19:09:00+00:00,10.2.189.149,198.51.100.189,80,allow,egress_monitor,328450
fw_evt_008350,2026-01-01T19:10:00+00:00,10.2.190.150,198.51.100.190,443,allow,default_allow,498732
fw_evt_008351,2026-01-01T19:11:00+00:00,10.2.191.151,198.51.100.191,4444,allow,default_allow,127596
fw_evt_008352,2026-01-01T19:12:00+00:00,10.2.192.152,198.51.100.192,22,allow,default_allow,1534
fw_evt_008353,2026-01-01T19:13:00+00:00,10.2.193.153,198.51.100.193,53,deny,egress_monitor,312165
fw_evt_008354,2026-01-01T19:14:00+00:00,10.2.194.154,198.51.100.194,443,allow,block_known_bad,28998
fw_evt_008355,2026-01-01T19:15:00+00:00,10.2.195.155,198.51.100.195,22,deny,block_known_bad,185335
fw_evt_008356,2026-01-01T19:16:00+00:00,10.2.196.156,198.51.100.196,4444,allow,block_known_bad,388294
fw_evt_008357,2026-01-01T19:17:00+00:00,10.2.197.157,198.51.100.197,53,allow,block_known_bad,344752
fw_evt_008358,2026-01-01T19:18:00+00:00,10.2.198.158,198.51.100.198,53,allow,egress_monitor,225702
fw_evt_008359,2026-01-01T19:19:00+00:00,10.2.199.159,198.51.100.199,80,deny,egress_monitor,215093
fw_evt_008360,2026-01-01T19:20:00+00:00,10.2.200.160,198.51.100.200,53,allow,block_known_bad,119080
fw_evt_008361,2026-01-01T19:21:00+00:00,10.2.201.161,198.51.100.201,4444,allow,egress_monitor,81390
fw_evt_008362,2026-01-01T19:22:00+00:00,10.2.202.162,198.51.100.202,443,allow,default_allow,157447
fw_evt_008363,2026-01-01T19:23:00+00:00,10.2.203.163,198.51.100.203,22,allow,block_known_bad,67768
fw_evt_008364,2026-01-01T19:24:00+00:00,10.2.204.164,198.51.100.204,53,allow,block_known_bad,102335
fw_evt_008365,2026-01-01T19:25:00+00:00,10.2.205.165,198.51.100.205,443,allow,block_known_bad,427314
fw_evt_008366,2026-01-01T19:26:00+00:00,10.2.206.166,198.51.100.206,80,allow,egress_monitor,111
fw_evt_008367,2026-01-01T19:27:00+00:00,10.2.207.167,198.51.100.207,80,allow,egress_monitor,419984
fw_evt_008368,2026-01-01T19:28:00+00:00,10.2.208.168,198.51.100.208,53,allow,block_known_bad,90401
fw_evt_008369,2026-01-01T19:29:00+00:00,10.2.209.169,198.51.100.209,4444,allow,egress_monitor,323150
fw_evt_008370,2026-01-01T19:30:00+00:00,10.2.210.170,198.51.100.210,22,allow,egress_monitor,296914
fw_evt_008371,2026-01-01T19:31:00+00:00,10.2.211.171,198.51.100.211,443,allow,default_allow,122490
fw_evt_008372,2026-01-01T19:32:00+00:00,10.2.212.172,198.51.100.212,22,deny,egress_monitor,29486
fw_evt_008373,2026-01-01T19:33:00+00:00,10.2.213.173,198.51.100.213,53,allow,default_allow,74422
fw_evt_008374,2026-01-01T19:34:00+00:00,10.2.214.174,198.51.100.214,4444,deny,egress_monitor,472521
fw_evt_008375,2026-01-01T19:35:00+00:00,10.2.215.175,198.51.100.215,443,allow,egress_monitor,56051
fw_evt_008376,2026-01-01T19:36:00+00:00,10.2.216.176,198.51.100.216,443,allow,block_known_bad,402285
fw_evt_008377,2026-01-01T19:37:00+00:00,10.2.217.177,198.51.100.217,22,allow,default_allow,45245
fw_evt_008378,2026-01-01T19:38:00+00:00,10.2.218.178,198.51.100.218,80,allow,egress_monitor,406341
fw_evt_008379,2026-01-01T19:39:00+00:00,10.2.219.179,198.51.100.219,80,deny,egress_monitor,163511
fw_evt_008380,2026-01-01T19:40:00+00:00,10.2.220.180,198.51.100.220,53,allow,default_allow,211377
fw_evt_008381,2026-01-01T19:41:00+00:00,10.2.221.181,198.51.100.221,443,allow,egress_monitor,325015
fw_evt_008382,2026-01-01T19:42:00+00:00,10.2.222.182,198.51.100.222,80,allow,block_known_bad,446425
fw_evt_008383,2026-01-01T19:43:00+00:00,10.2.223.183,198.51.100.223,22,allow,block_known_bad,112742
fw_evt_008384,2026-01-01T19:44:00+00:00,10.2.224.184,198.51.100.224,443,allow,egress_monitor,356416
fw_evt_008385,2026-01-01T19:45:00+00:00,10.2.225.185,198.51.100.225,443,allow,block_known_bad,482506
fw_evt_008386,2026-01-01T19:46:00+00:00,10.2.226.186,198.51.100.226,22,allow,egress_monitor,237653
fw_evt_008387,2026-01-01T19:47:00+00:00,10.2.227.187,198.51.100.227,443,deny,egress_monitor,453069
fw_evt_008388,2026-01-01T19:48:00+00:00,10.2.228.188,198.51.100.228,22,allow,egress_monitor,215795
fw_evt_008389,2026-01-01T19:49:00+00:00,10.2.229.189,198.51.100.229,22,allow,default_allow,132661
fw_evt_008390,2026-01-01T19:50:00+00:00,10.2.230.190,198.51.100.230,53,allow,default_allow,233808
fw_evt_008391,2026-01-01T19:51:00+00:00,10.2.231.191,198.51.100.231,22,allow,default_allow,105770
fw_evt_008392,2026-01-01T19:52:00+00:00,10.2.232.192,198.51.100.232,22,allow,default_allow,60977
fw_evt_008393,2026-01-01T19:53:00+00:00,10.2.233.193,198.51.100.233,4444,allow,egress_monitor,23625
fw_evt_008394,2026-01-01T19:54:00+00:00,10.2.234.194,198.51.100.234,443,deny,block_known_bad,383998
fw_evt_008395,2026-01-01T19:55:00+00:00,10.2.235.195,198.51.100.235,443,allow,default_allow,9258
fw_evt_008396,2026-01-01T19:56:00+00:00,10.2.236.196,198.51.100.236,4444,allow,default_allow,399976
fw_evt_008397,2026-01-01T19:57:00+00:00,10.2.237.197,198.51.100.237,443,allow,block_known_bad,416100
fw_evt_008398,2026-01-01T19:58:00+00:00,10.2.238.198,198.51.100.238,443,deny,default_allow,203973
fw_evt_008399,2026-01-01T19:59:00+00:00,10.2.239.199,198.51.100.239,443,allow,default_allow,291394
fw_evt_008400,2026-01-01T20:00:00+00:00,10.2.240.0,198.51.100.240,443,allow,block_known_bad,405125
fw_evt_008401,2026-01-01T20:01:00+00:00,10.2.241.1,198.51.100.241,22,allow,egress_monitor,254364
fw_evt_008402,2026-01-01T20:02:00+00:00,10.2.242.2,198.51.100.242,4444,allow,default_allow,159181
fw_evt_008403,2026-01-01T20:03:00+00:00,10.2.243.3,198.51.100.243,443,allow,block_known_bad,275347
fw_evt_008404,2026-01-01T20:04:00+00:00,10.2.244.4,198.51.100.244,443,allow,egress_monitor,424297
fw_evt_008405,2026-01-01T20:05:00+00:00,10.2.245.5,198.51.100.245,80,deny,default_allow,74315
fw_evt_008406,2026-01-01T20:06:00+00:00,10.2.246.6,198.51.100.246,4444,allow,block_known_bad,200016
fw_evt_008407,2026-01-01T20:07:00+00:00,10.2.247.7,198.51.100.247,80,allow,egress_monitor,63763
fw_evt_008408,2026-01-01T20:08:00+00:00,10.2.248.8,198.51.100.248,22,allow,default_allow,112289
fw_evt_008409,2026-01-01T20:09:00+00:00,10.2.249.9,198.51.100.249,80,allow,block_known_bad,494213
fw_evt_008410,2026-01-01T20:10:00+00:00,10.2.250.10,198.51.100.250,22,allow,block_known_bad,300817
fw_evt_008411,2026-01-01T20:11:00+00:00,10.2.251.11,198.51.100.251,53,allow,egress_monitor,99001
fw_evt_008412,2026-01-01T20:12:00+00:00,10.2.252.12,198.51.100.252,443,allow,egress_monitor,131050
fw_evt_008413,2026-01-01T20:13:00+00:00,10.2.253.13,198.51.100.253,53,allow,block_known_bad,63289
fw_evt_008414,2026-01-01T20:14:00+00:00,10.2.254.14,198.51.100.254,22,allow,default_allow,175535
fw_evt_008415,2026-01-01T20:15:00+00:00,10.2.0.15,198.51.100.0,80,allow,block_known_bad,79502
fw_evt_008416,2026-01-01T20:16:00+00:00,10.2.1.16,198.51.100.1,22,allow,default_allow,11222
fw_evt_008417,2026-01-01T20:17:00+00:00,10.2.2.17,198.51.100.2,22,allow,block_known_bad,492902
fw_evt_008418,2026-01-01T20:18:00+00:00,10.2.3.18,198.51.100.3,443,allow,default_allow,233840
fw_evt_008419,2026-01-01T20:19:00+00:00,10.2.4.19,198.51.100.4,80,allow,block_known_bad,244487
fw_evt_008420,2026-01-01T20:20:00+00:00,10.2.5.20,198.51.100.5,22,allow,egress_monitor,318691
fw_evt_008421,2026-01-01T20:21:00+00:00,10.2.6.21,198.51.100.6,22,allow,default_allow,22518
fw_evt_008422,2026-01-01T20:22:00+00:00,10.2.7.22,198.51.100.7,53,allow,default_allow,106708
fw_evt_008423,2026-01-01T20:23:00+00:00,10.2.8.23,198.51.100.8,80,allow,block_known_bad,313587
fw_evt_008424,2026-01-01T20:24:00+00:00,10.2.9.24,198.51.100.9,22,allow,default_allow,324080
fw_evt_008425,2026-01-01T20:25:00+00:00,10.2.10.25,198.51.100.10,80,allow,egress_monitor,30546
fw_evt_008426,2026-01-01T20:26:00+00:00,10.2.11.26,198.51.100.11,443,deny,egress_monitor,68683
fw_evt_008427,2026-01-01T20:27:00+00:00,10.2.12.27,198.51.100.12,53,allow,default_allow,61143
fw_evt_008428,2026-01-01T20:28:00+00:00,10.2.13.28,198.51.100.13,53,allow,block_known_bad,407981
fw_evt_008429,2026-01-01T20:29:00+00:00,10.2.14.29,198.51.100.14,22,allow,egress_monitor,337098
fw_evt_008430,2026-01-01T20:30:00+00:00,10.2.15.30,198.51.100.15,443,allow,block_known_bad,14088
fw_evt_008431,2026-01-01T20:31:00+00:00,10.2.16.31,198.51.100.16,443,allow,block_known_bad,427807
